PROVINCE,Case_Lag1,Case_Lag2,Case_Lag3,Case_ratio
Maha Sarakham,-0.600813965,-0.50849354,-0.597701337,0.021333311
Maha Sarakham,-0.589095687,-0.590538678,-0.541922578,0.085314405
Maha Sarakham,-0.519064374,-0.578735638,-0.639529847,0.06396834
Maha Sarakham,-0.542428978,-0.508197769,-0.625488034,0.19186595
Maha Sarakham,-0.402437038,-0.531731376,-0.541570706,0.553931636
Maha Sarakham,-0.006133477,-0.390726834,-0.569568113,0.351332562
Maha Sarakham,-0.227890848,0.008443304,-0.401818158,0.191581076
Maha Sarakham,-0.40274885,-0.214918101,0.073065639,0.053206432
Maha Sarakham,-0.55420856,-0.391040901,-0.192662436,0.053207395
Maha Sarakham,-0.554207506,-0.543596162,-0.402191797,0.095763528
Maha Sarakham,-0.507627155,-0.543595101,-0.583683385,0.042557447
Maha Sarakham,-0.565864541,-0.496677821,-0.583682122,0.021268858
Maha Sarakham,-0.589166235,-0.555336454,-0.527865681,0.042475561
Maha Sarakham,-0.565954171,-0.578806696,-0.597650548,0.084886491
Maha Sarakham,-0.519532753,-0.555426733,-0.62557257,0.201361415
Maha Sarakham,-0.392043656,-0.508669535,-0.59775795,0.158901503
Maha Sarakham,-0.438518688,-0.380258274,-0.542131956,0.243535715
Maha Sarakham,-0.345881245,-0.427069473,-0.389363947,0.253997551
Maha Sarakham,-0.33443011,-0.333761956,-0.445054184,0.095227111
Maha Sarakham,-0.508214296,-0.322227993,-0.334048316,0.137544451
Maha Sarakham,-0.461895319,-0.497269209,-0.320326617,0.116390293
Maha Sarakham,-0.485049869,-0.450615194,-0.528569243,0.095224089
Maha Sarakham,-0.508217605,-0.473937227,-0.473066003,0.179895132
Maha Sarakham,-0.415539847,-0.497272541,-0.500811705,0.05289522
Maha Sarakham,-0.554549201,-0.40392442,-0.528573207,0.105763363
Maha Sarakham,-0.496681709,-0.543939268,-0.417519031,0.073647077
Maha Sarakham,-0.531834995,-0.485653204,-0.58409157,0.031431254
Maha Sarakham,-0.578042856,-0.521060763,-0.514749941,0.083735788
Maha Sarakham,-0.520792268,-0.567602859,-0.556873523,0.07325578
Maha Sarakham,-0.532263294,-0.509938161,-0.612243615,0.104648267
Maha Sarakham,-0.497902252,-0.52149216,-0.543641212,0.104621443
Maha Sarakham,-0.497931612,-0.486882575,-0.557386747,0.062784886
Maha Sarakham,-0.543724342,-0.486912147,-0.516212496,0.083742976
Maha Sarakham,-0.520784401,-0.53303611,-0.516247678,0.659799861
Maha Sarakham,0.109745922,-0.509930237,-0.571120325,0.544900309
Maha Sarakham,-0.01601883,0.125160892,-0.543631785,0.356323911
Maha Sarakham,-0.222427503,-0.001513552,0.211921947,0.199026238
Maha Sarakham,-0.394599654,-0.209415239,0.06122019,0.188606096
Maha Sarakham,-0.406005151,-0.38283276,-0.186115803,0.188111362
Maha Sarakham,-0.406546669,-0.394320756,-0.392426755,0.135423156
Maha Sarakham,-0.464217209,-0.394866191,-0.406093768,0.208206891
Maha Sarakham,-0.384550854,-0.452953879,-0.406742659,0.124915812
Maha Sarakham,-0.475718155,-0.372711274,-0.475848284,0.114474225
Maha Sarakham,-0.487147125,-0.464538014,-0.38038545,0.249846969
Maha Sarakham,-0.338973183,-0.476049653,-0.489629671,0.312397169
Maha Sarakham,-0.270508072,-0.326803926,-0.503324811,0.312523765
Maha Sarakham,-0.270369506,-0.257843588,-0.325770503,0.302289583
Maha Sarakham,-0.281571458,-0.257704019,-0.243729929,0.125063313
Maha Sarakham,-0.475556705,-0.268986999,-0.243563887,0.11449603
Maha Sarakham,-0.487123258,-0.464375396,-0.256986996,0.093390059
Maha Sarakham,-0.510225065,-0.476025614,-0.489436209,0.114131089
Maha Sarakham,-0.487522709,-0.499294522,-0.503296212,0.300716639
Maha Sarakham,-0.283293144,-0.476427954,-0.530978713,0.373086378
Maha Sarakham,-0.204079934,-0.270721138,-0.503774867,0.652978307
Maha Sarakham,0.102279304,-0.190934956,-0.259050062,0.383377974
Maha Sarakham,-0.192815137,0.117640266,-0.164130224,0.020734069
Maha Sarakham,-0.589751595,-0.179588678,0.202974826,0.383697223
Maha Sarakham,-0.192465699,-0.57939629,-0.15063181,0.581005077
Maha Sarakham,0.023500098,-0.179236712,-0.626273997,0.944867501
Maha Sarakham,0.4217703,0.038291227,-0.150213085,0.363436615
Maha Sarakham,-0.214642204,0.439442231,0.108575047,0.218260052
Maha Sarakham,-0.373547041,-0.201573626,0.585815437,0.176759642
Maha Sarakham,-0.418971837,-0.361627867,-0.176786811,0.228771559
Maha Sarakham,-0.362041538,-0.407381234,-0.367199768,0.456864229
Maha Sarakham,-0.112379831,-0.350039141,-0.421631526,1.130660825
Maha Sarakham,0.625132724,-0.09857156,-0.35341292,1.379675206
Maha Sarakham,0.897694553,0.644275634,-0.054247554,1.244880429
Maha Sarakham,0.750153232,0.918808981,0.829501162,0.352885985
Maha Sarakham,-0.226190529,0.770200451,1.156107353,0.259563083
Maha Sarakham,-0.328338288,-0.213205484,0.979311104,0.290837779
Maha Sarakham,-0.294106175,-0.316092106,-0.190624973,0.228694746
Maha Sarakham,-0.362125615,-0.281612382,-0.31302689,0.218354914
Maha Sarakham,-0.373443208,-0.350123827,-0.272007133,0.176554039
Maha Sarakham,-0.419196882,-0.361523283,-0.353513668,0.539783609
Maha Sarakham,-0.021619379,-0.407607907,-0.367075346,1.27608584
Maha Sarakham,0.784309508,-0.007154612,-0.421901194,2.510404694
Maha Sarakham,2.135348765,0.804603789,0.054509147,2.936254232
Maha Sarakham,2.601467744,2.1654155,1.020239986,2.15852722
Maha Sarakham,1.750196842,2.63490605,2.639167286,0.944307641
Maha Sarakham,0.421157498,1.777477662,3.197709708,0.373803828
Maha Sarakham,-0.20329464,0.438824997,2.177646305,0.363567616
Maha Sarakham,-0.214498815,-0.190143982,0.585081127,0.488449215
Maha Sarakham,-0.077808086,-0.201429199,-0.16318922,0.405645335
Maha Sarakham,-0.168442117,-0.063749748,-0.176614991,0.18730723
Maha Sarakham,-0.407426842,-0.155039361,-0.012820823,0.208217296
Maha Sarakham,-0.384539466,-0.395752731,-0.121426036,0.373696733
Maha Sarakham,-0.203411863,-0.372699804,-0.407797356,0.923630303
Maha Sarakham,0.398524858,-0.190262052,-0.380371803,1.286045576
Maha Sarakham,0.795211062,0.416028648,-0.163329685,1.794615117
Maha Sarakham,1.351872263,0.815584197,0.55796082,0.632944885
Maha Sarakham,0.08035147,1.376271888,1.033303133,0.633123572
Maha Sarakham,0.080547054,0.095553821,1.700340756,0.477650623
Maha Sarakham,-0.089627821,0.09575082,0.176699076,0.374018979
Maha Sarakham,-0.203059143,-0.075654979,0.176933442,2.214353585
Maha Sarakham,1.811302293,-0.189906782,-0.026984209,3.110688492
Maha Sarakham,2.792396962,1.839025107,-0.162907028,0.926706859
Maha Sarakham,0.40189234,2.827216314,2.250867925,0.635596752
Maha Sarakham,0.083254105,0.419420489,3.426496933,1.289717313
Maha Sarakham,0.799230008,0.098477452,0.561996017,1.308693882
Maha Sarakham,0.820001051,0.819632213,0.180177254,2.801358763
Maha Sarakham,2.453816208,0.840553499,1.038118967,5.231167796
Maha Sarakham,5.113394308,2.486186509,1.063008554,5.82400299
Maha Sarakham,5.762289541,5.165002097,3.020781391,1.775236387
Maha Sarakham,1.330661029,5.818590975,6.207708467,1.454296147
Trang,-0.216043281,-0.1952415,0.273348572,0.500010484
Trang,-0.645829999,-0.212162485,-0.19114484,0.709182136
Trang,-0.431745809,-0.642002379,-0.208107939,1.740217721
Trang,0.623504343,-0.427891702,-0.63901764,4.799677874
Trang,3.754817986,0.627489013,-0.424374074,6.037130769
Trang,5.021333298,3.759190082,0.633633327,3.088808058
Trang,2.003767236,5.025862096,3.773128735,1.945412685
Trang,0.83351845,2.007922681,5.042953308,0.964193083
Trang,-0.170745758,0.837529104,2.017502689,0.867248365
Trang,-0.269967287,-0.166859358,0.844196176,0.577888076
Trang,-0.566123399,-0.266093164,-0.162692059,0.160463161
Trang,-0.99335182,-0.562285918,-0.262172843,0.352898904
Trang,-0.796396593,-0.989567199,-0.559102777,0.192403277
Trang,-0.960661569,-0.792587603,-0.987447497,0.048115246
Trang,-1.108338302,-0.956872902,-0.789977649,0.112183442
Trang,-1.04276542,-1.104567907,-0.954671829,0.416333066
Trang,-0.731472637,-1.038986913,-1.102734425,0.592157277
Trang,-0.551519076,-0.727655614,-1.036990209,1.439723573
Trang,0.315952887,-0.547679788,-0.724884053,1.214560018
Trang,0.085501214,0.319899505,-0.544460294,1.756548733
Trang,0.6402189,0.089419318,0.325278274,1.069078422
Trang,-0.063397115,0.644205638,0.094224457,0.829528668
Trang,-0.308572857,-0.059497433,0.650391558,0.797173541
Trang,-0.341687866,-0.30470351,-0.055062926,0.637440041
Trang,-0.505172816,-0.337822616,-0.300879285,0.589200121
Trang,-0.554545683,-0.501327794,-0.334080819,0.525097262
Trang,-0.62015404,-0.550706769,-0.497992937,0.683369488
Trang,-0.458164684,-0.616323244,-0.547494809,1.810860397
Trang,0.69580611,-0.454313846,-0.613274594,2.254261666
Trang,1.149620958,0.699799726,-0.450861978,1.633582653
Trang,0.514364879,1.153670722,0.706124011,2.044007967
Trang,0.934429309,0.518336045,1.161124624,1.266827026
Trang,0.138995748,0.938452448,0.524208694,0.870363337
Trang,-0.266779158,0.142920471,0.945370704,1.122884707
Trang,-0.008327154,-0.262904641,0.147858766,0.743032489
Trang,-0.397100457,-0.004420659,-0.258976384,0.474013775
Trang,-0.672437258,-0.393242063,0.000150926,0.615802438
Trang,-0.527318592,-0.668612931,-0.389638197,1.246473584
Trang,0.118164292,-0.52347631,-0.665694422,2.20787106
Trang,1.102140837,0.122086438,-0.520196578,2.411989955
Trang,1.311053602,1.106184727,0.12697288,1.355338141
Trang,0.229585606,1.31512334,1.113520444,0.787475982
Trang,-0.351613179,0.233521538,1.322979074,0.535116215
Trang,-0.609899786,-0.347749158,0.238685326,0.44040045
Trang,-0.706840015,-0.606067721,-0.344032066,0.471666224
Trang,-0.674839943,-0.703019944,-0.602993547,0.597269222
Trang,-0.546287073,-0.671015913,-0.700187069,0.534301362
Trang,-0.610733777,-0.542447138,-0.668103385,0.392770509
Trang,-0.755588577,-0.606901815,-0.539214621,0.345485525
Trang,-0.803984081,-0.751774538,-0.603829716,0.141284623
Trang,-1.012980779,-0.800176029,-0.749063006,0.470846
Trang,-0.67567943,-1.009198586,-0.797584961,1.584758701
Trang,0.464394263,-0.671855504,-1.007127744,1.238881431
Trang,0.110393832,0.468359247,-0.668945065,0.297847659
Trang,-0.852740754,0.114315016,0.474107511,0.611083168
Trang,-0.532148697,-0.848938736,0.119182117,1.39404695
Trang,0.269203518,-0.528307013,-0.846469031,1.111552949
Trang,-0.019925046,0.273144351,-0.525039303,1.032859001
Trang,-0.100467174,-0.016019985,0.278406754,0.375545715
Trang,-0.773217907,-0.096572079,-0.011477269,0.234694404
Trang,-0.917377206,-0.769406049,-0.092229846,0.1094975
Trang,-1.045514444,-0.913583184,-0.766738399,0.281536375
Trang,-0.869435119,-1.041736276,-0.911274369,0.907100407
Trang,-0.229179294,-0.865635166,-1.039746415,1.547518187
Trang,0.426279131,-0.225300124,-0.863207016,2.344160228
Trang,1.241630848,0.430239399,-0.221278275,0.953206916
Trang,-0.181989942,1.245691997,0.435892788,0.749556122
Trang,-0.390423612,-0.178104933,1.253374927,0.999116406
Trang,-0.135002236,-0.386564393,-0.173965623,1.045579462
Trang,-0.087447965,-0.131111414,-0.382943907,0.936504963
Trang,-0.199084151,-0.083551259,-0.126855144,0.499456061
Trang,-0.646397443,-0.195201258,-0.079176618,0.639860167
Trang,-0.502695851,-0.642569894,-0.191104497,0.327730699
Trang,-0.822155891,-0.498850522,-0.639586567,0.343393729
Trang,-0.806125004,-0.818350088,-0.4955095,0.795851585
Trang,-0.34304087,-0.802317218,-0.815804252,1.295039686
Trang,0.167871001,-0.339175788,-0.799731478,3.119998253
Trang,2.035689953,0.171799297,-0.335437358,3.368872862
Trang,2.290409552,2.039849348,0.176809467,1.372077903
Trang,0.246718513,2.294600462,2.049508818,1.200072316
Trang,0.070673259,0.250656564,2.304893969,0.576607801
Trang,-0.567433742,0.074589528,0.255862998,0.794685889
Trang,-0.344233943,-0.563596423,0.079357758,0.841664251
Trang,-0.296152262,-0.340369008,-0.560416544,0.389602294
Trang,-0.7588312,-0.292281379,-0.336633549,0.638779526
Trang,-0.503801872,-0.755017562,-0.288426236,1.355252069
Trang,0.229497513,-0.49995668,-0.752314101,1.355110636
Trang,0.229352758,0.233433434,-0.496618411,2.429316241
Trang,1.328786808,0.233288661,0.238597002,1.432269977
Trang,0.308324238,1.33285874,0.238451869,1.182791013
Trang,0.052986093,0.312269912,1.340758614,0.746772542
Trang,-0.393272567,0.056900174,0.317629693,0.730978236
Trang,-0.409437813,-0.389413699,0.061624378,0.964122213
Trang,-0.170818292,-0.405580946,-0.385800305,0.870782149
Trang,-0.266350511,-0.166931901,-0.40200779,0.699906524
Trang,-0.441239265,-0.26247594,-0.162764782,0.482213328
Trang,-0.664045133,-0.437386333,-0.258546616,0.295495865
Trang,-0.855147781,-0.660219767,-0.433892335,0.544412385
Trang,-0.600385289,-0.85134606,-0.657280369,0.435393783
Trang,-0.711964267,-0.596552047,-0.848882347,0.761839609
Trang,-0.377851639,-0.70814483,-0.593454189,1.415038595
Trang,0.290688166,-0.373990864,-0.70532471,2.549636288
Trang,1.451932653,0.294631657,-0.370339084,2.223369322
Trang,1.118003086,1.456019821,0.299947539,0.948673645
Trang,-0.18662968,1.122048938,1.464226225,0.74636613
Trang,-0.393688524,-0.182745245,1.129424139,0.979489795
Trang,-0.155089792,-0.389829708,-0.178617484,0.870686023
Trang,-0.266448894,-0.151201456,-0.386217349,0.606328201
Trang,-0.537015338,-0.262574336,-0.146995186,0.326534166
Trang,-0.823380525,-0.533174256,-0.258645257,0.528697383
Trang,-0.616469368,-0.819574873,-0.52991866,0.979535483
Trang,-0.155043032,-0.612638117,-0.817032086,2.565023342
Trang,1.467681082,-0.151154689,-0.609580294,2.596215433
Trang,1.49960574,1.471770198,-0.146948303,5.113825359
Trang,4.076343437,1.503698807,1.480015803,1.911612033
Trang,0.798923967,4.080755314,1.512023877,1.383100071
Trang,0.257999544,0.80293034,4.095494296,0.901791767
Sukhothai,1.871672092,2.493987766,2.301052761,2.917713839
Sukhothai,0.600697815,1.801124189,2.432234497,1.244524094
Sukhothai,-0.170968889,0.564728298,1.753123639,1.527505898
Sukhothai,-0.040459102,-0.185944284,0.541269096,2.125310287
Sukhothai,0.235245278,-0.058985173,-0.194503309,6.609286546
Sukhothai,2.3032326,0.209218337,-0.070064223,18.08101892
Sukhothai,7.593937932,2.220943573,0.192815689,8.256938653
Sukhothai,3.063121473,7.367708896,2.164609986,3.074136542
Sukhothai,0.67283918,2.960158755,7.209216639,1.495568133
Sukhothai,-0.055188639,0.63490697,2.88915241,2.144185683
Sukhothai,0.243950516,-0.073313975,0.610054784,1.196543982
Sukhothai,-0.193097075,0.217686739,-0.084108611,1.129859017
Sukhothai,-0.223851846,-0.207470446,0.201116,0.863646782
Sukhothai,-0.346627591,-0.237388497,-0.215602197,0.682170233
Sukhothai,-0.430323664,-0.35682398,-0.244926401,0.965347359
Sukhothai,-0.299723796,-0.438243,-0.361991197,2.513043695
Sukhothai,0.414065978,-0.311196259,-0.441794123,2.04667756
Sukhothai,0.19898026,0.383174005,-0.317269146,1.098228192
Sukhothai,-0.238439824,0.173939952,0.363318492,0.798180149
Sukhothai,-0.376820473,-0.251579591,0.158237548,0.631798064
Sukhothai,-0.453555055,-0.386195428,-0.258835814,0.548624781
Sukhothai,-0.491914156,-0.460842353,-0.390779649,0.698231148
Sukhothai,-0.422916451,-0.498157848,-0.463944899,0.631549207
Sukhothai,-0.453669827,-0.431037309,-0.500519715,0.465218287
Sukhothai,-0.530380811,-0.460954002,-0.434731458,0.16607792
Sukhothai,-0.668342845,-0.535577972,-0.464054332,0.149469135
Sukhothai,-0.676002734,-0.669786583,-0.537197083,0.282514982
Sukhothai,-0.614642658,-0.677238075,-0.668741774,0.515192358
Sukhothai,-0.507333021,-0.617547374,-0.67604536,0.681171748
Sukhothai,-0.43078416,-0.513157225,-0.617539466,1.378357463
Sukhothai,-0.109245611,-0.438690968,-0.515221367,1.128664425
Sukhothai,-0.224402786,-0.125900263,-0.442233199,0.597427081
Sukhothai,-0.46940678,-0.237924448,-0.135651108,0.44805767
Sukhothai,-0.538295202,-0.476262813,-0.245451714,0.680499055
Sukhothai,-0.431094403,-0.543277042,-0.479059276,0.89624771
Sukhothai,-0.331592207,-0.43899277,-0.544743333,0.447996708
Sukhothai,-0.538323317,-0.342197652,-0.442529011,0.08294116
Sukhothai,-0.706685102,-0.543304393,-0.347655188,0.049789969
Sukhothai,-0.721974264,-0.707085692,-0.544770141,0.298914939
Sukhothai,-0.60707908,-0.721958895,-0.705300529,0.232511792
Sukhothai,-0.637703878,-0.610189572,-0.719878512,0.332076424
Sukhothai,-0.59178517,-0.639981185,-0.61032771,0.564502739
Sukhothai,-0.484591321,-0.595311751,-0.639527986,0.464635435
Sukhothai,-0.53064962,-0.49103424,-0.5957452,0.248868065
Sukhothai,-0.630160447,-0.535839467,-0.493537504,0.066366579
Sukhothai,-0.714329215,-0.632642982,-0.537453388,0.232334296
Sukhothai,-0.637785738,-0.714521838,-0.63233544,0.697247036
Sukhothai,-0.423370318,-0.640060819,-0.712589074,1.726719996
Sukhothai,0.051417439,-0.431478828,-0.639606039,1.261580395
Sukhothai,-0.163102608,0.030391756,-0.435164214,0.531090362
Sukhothai,-0.500000941,-0.178292015,0.017538654,0.531066564
Sukhothai,-0.500011917,-0.506024623,-0.187002931,0.547793306
Sukhothai,-0.492297627,-0.5060353,-0.508230342,1.079420434
Sukhothai,-0.247113867,-0.498530887,-0.508240806,0.896779069
Sukhothai,-0.331347147,-0.260017646,-0.50088535,0.680787189
Sukhothai,-0.430961517,-0.341959259,-0.267106382,0.564371556
Sukhothai,-0.484651822,-0.438863499,-0.347421527,0.597550045
Sukhothai,-0.46935007,-0.491093095,-0.442402306,0.896500659
Sukhothai,-0.331475548,-0.476207645,-0.493595191,0.631096098
Sukhothai,-0.453878798,-0.342084166,-0.479005204,0.564819706
Sukhothai,-0.484445137,-0.461157289,-0.347543956,0.166090333
Sukhothai,-0.668337121,-0.490892033,-0.464253583,0.182680555
Sukhothai,-0.660685794,-0.669781014,-0.49339812,0.332192253
Sukhothai,-0.59173175,-0.662337851,-0.668736315,0.348790858
Sukhothai,-0.584076556,-0.595259785,-0.661440892,0.28257509
Sukhothai,-0.614614936,-0.58781286,-0.595694265,0.482056687
Sukhothai,-0.522615026,-0.617520406,-0.588395155,0.598108979
Sukhothai,-0.469092292,-0.528023465,-0.617513033,0.747734365
Sukhothai,-0.400085816,-0.475956881,-0.529792526,0.581673625
Sukhothai,-0.476672195,-0.408827809,-0.478759417,1.313136518
Sukhothai,-0.139325183,-0.483330563,-0.412962797,1.51319137
Sukhothai,-0.047060891,-0.155161484,-0.485986738,1.347404002
Sukhothai,-0.123521192,-0.065407352,-0.16433152,0.399323147
Sukhothai,-0.560771319,-0.139787459,-0.076358927,0.249576137
Sukhothai,-0.629833888,-0.565141669,-0.149262656,0.19982482
Sukhothai,-0.652778945,-0.632325308,-0.566173967,0.583208915
Sukhothai,-0.475964126,-0.654646117,-0.632024071,1.433264059
Sukhothai,-0.083922965,-0.482641759,-0.653901832,1.84989209
Sukhothai,0.108223789,-0.101266549,-0.485311606,2.33286676
Sukhothai,0.330969281,0.085652621,-0.111506352,1.399549811
Sukhothai,-0.099471807,0.302338053,0.071702641,1.21619843
Sukhothai,-0.184032542,-0.116392366,0.284087062,1.199734059
Sukhothai,-0.191625828,-0.198652525,-0.126331935,1.316730309
Sukhothai,-0.137667745,-0.206039226,-0.206959304,0.700221737
Sukhothai,-0.421998401,-0.153549138,-0.214199385,0.366730845
Sukhothai,-0.575802725,-0.430144236,-0.162751178,0.533261343
Sukhothai,-0.498999696,-0.579764128,-0.433856112,1.299924171
Sukhothai,-0.145418651,-0.505050618,-0.580506183,2.299540092
Sukhothai,0.315599189,-0.161089172,-0.507275669,3.583369167
Sukhothai,0.907694708,0.287386123,-0.170141549,3.917802829
Sukhothai,1.061933833,0.863372971,0.269431914,3.052355401
Sukhothai,0.662793827,1.013415834,0.83398594,2.185409472
Sukhothai,0.262962721,0.625134913,0.981050588,1.334848386
Sukhothai,-0.129311779,0.236181693,0.600476694,1.418690665
Sukhothai,-0.090644141,-0.145420506,0.219243846,1.552382908
Sukhothai,-0.028985951,-0.107804868,-0.154783892,1.41954835
Sukhothai,-0.090248581,-0.047824162,-0.11791489,0.901890965
Sukhothai,-0.328989566,-0.10742007,-0.059124748,1.252578224
Sukhothai,-0.167254365,-0.339665819,-0.11753773,1.403100853
Sukhothai,-0.097834084,-0.182330818,-0.34517361,2.67295256
Sukhothai,0.487815143,-0.1147992,-0.190961567,3.108325131
Sukhothai,0.688606785,0.454916735,-0.124770391,3.562444807
Sukhothai,0.898044498,0.650245599,0.433637194,1.572611137
Sukhothai,-0.019656793,0.853985307,0.625088955,1.104733784
Sukhothai,-0.235439477,-0.038748816,0.824784613,0.971106241
Sukhothai,-0.297067829,-0.248660872,-0.050229539,2.143744787
